,smiles
859,COC(=O)C1(C)CCC2(C)C(CCC3C2CCC2(C)C(C)(C)C(=O)C(=O)C(C)C32C)C1=O
860,CC1=C2CCC3C(C)(C)C(=O)CC(C)(C4CC4C)C3(C)C(=O)C(=O)C3(C)CCC(C1)C23C
861,COC(=O)C1CC(=O)C2(C)C1(C)CCC1C3(C)C(=O)C(C)=C(C)C3CCC12C
862,COC(=O)C1=C(C)C(=O)C2(C)C(CCC3C2CCC2(C)CC(C)(C)C(=O)C(=O)C32C)C1
863,COC(=O)C1(C)C2CCC3=C(C)CC4(CC31C)C(=O)C(=O)CC(C)(C)C24
864,COC(=O)C1=C(C)C(=O)C(=O)C23CC4(C)CCC2C(CCC3(C)C)C4(C)C1=O
865,COC(=O)C1(C)C(=O)C(=O)C(C)(C)C2CCC3=C(C)CC4CCC(C)(C(=O)O)C4(C)C3C21C
866,COC(=O)C1(C)C(=O)C(=O)C=C2C1CCC1C2(C)CC2C1(C)CCC1(C)C(=O)C(C)(C)CCC21C
867,COC(=O)C1=C(C)C(=O)C2(C)C3CCC4(C)CCC(C(=O)OC)C4(C)C3CCC2(C)C1=O
868,COC(=O)C1(C)C(=O)C(=O)CC2C3=C(C)CC(C32C)C2(C)CCC3(C)CCCC2(C)C31
869,COC(=O)C1=C2C(C)C3(C)CCC4C(C)(C)C(=O)CCC4(C)C(=O)CC3C2(C)CC1
870,COC(=O)C1(C)CCC2(C)C(C1)C(=O)C(=O)C1(C)C3C(C)=C(C)C3CCC21C
871,COC(=O)C1CC2(C)CCC3(C)C4CCC5(C)C(=O)CCC5(C)C4=C(C)C(=O)C3C2(C)C1
872,COC(=O)C1=C(C)C2(C)CCC3C(C(=O)C(=O)C4C(C)(C)C(=O)C(=O)C34C)C2(C)CC1
873,COC(=O)C1=C(C)C(=O)C(C)(C)C2CCC3(C)C(C(=O)OC)CCC3C12C
874,COC(=O)C(C)C1=CC2(C)C(CCC3(C)C2CC(=O)C2C(C)(C)CCC23C)C(C)(C)C1=O
875,COC(=O)C1=C(C)C2(C)CC3C(C)(C)C(=O)CCC3(C)C3CCC(C4(C)CCC(C)(C)C(=O)C4=O)C3(C)C2C1
876,COC(=O)C1=C(C)C(=O)C2C1CCC1(C)C2(C)CCC2C(C)(C)C(=O)CCC21C
877,COC(=O)C1=C(C)C2CCC3CC(C4(C)C(=O)C5(C)C(=O)CCC5(C)C4(C)C)CC3(C)C2CC1
878,COC(=O)C1(C)CCC2(C)C3CC(=O)C4(C)C5=C(C)CC(C(C)(C)C2C1)C4(C)C(C)CC(=O)C53
879,COC(=O)C1(C)CCC(C2(C)CCC3C4(C)CC(=O)C(=O)C(C)=C4CCC32C)C1C
880,COC(=O)C1CCC2(C)C3(C)CCC4=C(C)C(=O)C(=O)C4C3CCC2(C)C1(C)C
881,COC(=O)C(=O)C1CCC2(C)C3(C)CCC4C(=C3C(=O)CC12C)CCC(=O)C4(C)C
882,COC(=O)C1=C(C)C(=O)C2CCC3(C)C4CC(C)(C(=O)OC)C(=O)C(=O)C4(C)CCC3(C)C2C1
883,COC(=O)C1(C)C(=O)CCC2(C)C1=C(C)C(=O)CC1(C)C2CCC2(C)C(=O)CCC21C
884,COC(=O)C1CCC23CCC4(C)C(C(=O)C5CC(C)(C)CCC54C)C2(C)CC(=O)C(=O)C3=C1C
885,COC(=O)C1(C)C(=O)CCC2(C)C1CC1C(CCC3(C)C4(C)CCC(=C(C)C(=O)C4=O)C13C)C2(C)C
886,COC(=O)C1CCC2(C(=O)OC)CCC3(C)C(CCC4=C(C)C(=O)C(=O)C43C)C2C1(C)C
887,COC(=O)C1CC2(C)CC3C(C)(CCC4CC(C)(C)C(=O)C(=O)C43C)C2=C(C)C1=O
888,COC(=O)C1CC2=C(C)CC3C4(C)CCC(=O)C(C)(C)C4CCC3(C)C2C(C)(C)C1=O
889,CC1(C)CC2(C)CCC3C(CCC4C(C)(C)C(=O)CCC34C)C2(C)C(=O)C1=O
890,COC(=O)C1CCC2(C)C(CCC3C4(C)CCC(=O)C(C)=C4CC(=O)C32C)C1(C)C
891,COC(=O)C(=O)C1C(=O)CC2(C)C1CC(C)=C1C3(C)CCC(=O)C(C)(C)C3CCC12C
892,CC1=C2C(C)(C)C(=O)CCC2(C)C2(C)CCC3C(C)(C)C(=O)CCC34CC(CC2C1=O)C4=O
893,COC(=O)C1CCC2C1(C)CCC1=C(C)C(=O)C(=O)C3(CCC4(C)C(=O)C4=C3C)C12C
894,COC(=O)C1CC2(C)C(CCC3(C)C(=O)C(C)=C4C(=O)C(C)(C)C5CCC5(C)C2CC43)C(C)(C)C1=O
895,COC(=O)C1(C)C(=O)C(C)=C2C1CCC1C2(C)C(=O)CC2C(C)(C)C(=O)CCC21C
896,COC(=O)C1CC2C3(C)C(=O)C(=O)C(=O)C(C)(CCC4C(C)(C)CCC42C)C3=C1C
897,COC(=O)C1=C(C)C2(C)CCC3C4(C)CC(C(=O)OC)C(=O)C(C)(C)C4CCC3(C)C2(C)C1=O
898,COC(=O)C1=C2CCC3C4CC(C)C(=O)C4(C)CCC3(C)C2(C)CC1C(=O)OC
899,COC(=O)C12CCC3C(C)(C)C(=O)CCC3(C)C1(C)CCC1C2=C(C)CC(=O)C1(C)C
900,COC(=O)C1=C(C)C(=O)C2(C)CCC3C4(C)CC(=O)C(=O)C(C)(C)C4CCC3(C)C12
901,COC(=O)C1=C2CCC3C4(C)CCC(=O)C(C)(C)C4CCC3(C)C2(C)CC(C)(C)C1=O
902,COC(=O)C1=C2C(CC1)C(C)(C)C(=O)C1(C)C2CC2C(C)(C)C(=O)CCC21C
903,COC(=O)C1CC(C)=C2C1(C)CCC1C2(C)CCC2C(C)(C)C(=O)C(=O)C(C)(C)C21C
904,COC(=O)C1=C2C(C)(C)C3CCC4C(C)(C)C(=O)C(=O)C4(C)CCC3(C)C2(C)CC1=O
905,COC(=O)C1CC2(C)C(=C(C)C1=O)CCC1(C)C2CC2C3(C)CCC(=O)C(C)(C)C3CCC21C
906,COC(=O)C1CCC2C3(C)CCC4C(C)(C)C(=O)CCC4(C)C3=C(C)C(=O)C12C
907,COC(=O)C1CC2(C)C3=C(CCC(=O)C12C)C1(C)C(CC3)CC(C)(C(=O)OC)C(=O)C1C
908,COC(=O)C1(C)C(=O)CC2C3(C)CCC4C(C)(C)C(=O)C(C)=C(C)C4(C)C3CCC21C
909,COC(=O)C1=C(C)C2(C)C(C)(CCC3C4(C)CCC(=O)C(C)(C)C4CCC32C)C(=O)C1=O
910,COC(=O)C1(C)CC(=O)C2(C)C1CCC1(C)C2CCC2C(C)(C)C(=O)C(=O)C(C)=C(C)C21C
911,COC(=O)C1C(=O)C(=O)C(C)(C)C2CC3C(CCC4C3(C)CC3(C)C(=O)CCC43C)C12C
912,COC(=O)C1(C)C(=O)C(C)=C2C3(C)C(=O)C4(C)CCC(=O)C(C)(C)C4CC3CCC21C
913,COC(=O)C1=C(C)C(=O)C2CCC3C4(C)CCC(=O)C(C)(C)C4CCC3(C)C12C
914,COC(=O)C1CC(C)=C2CCC3(C)C(C)(C2)C(=O)C(=O)C2C1(C)CCC23C
915,COC(=O)C1C(=O)C(=O)C(C)(C)C2=C(C)CC3C(CCC4(C)CCC(C)(C)CC34C)C21C
916,COC(=O)C1CC2C3CCC4(C)C(=C(C)C(=O)C5C(C)(C)C(=O)CCC54C)C3(C)CCC2(C)C1=O
917,CC1CC2=C(CCC3(C)C2CCC2C4(C)C=CC(=O)C(C)(C)C4CCC23C)C(C)(C)C1=O
918,COC(=O)C1CC2C(CCC3C4(C)CCC(=O)C(C)(C)C4=C(C)CCC23C)C(C)(C)C1=O
919,COC(=O)C1(C)C(=O)C(=O)C(C)(C)C2CCC3(C)C(CCC4=C(C)CCC43C)C21
920,COC(=O)C1CC2(C)CCC3(C)C(=O)C(=O)C4(C)CCC4(C)C3C(C)(C)C2=C(C)C1=O
921,COC(=O)C1CCC2(C)C3=C(C)C(=O)CCC3(C)C3(C)CC(=O)C(=O)C(C)(C)C4CC43CC12
922,COC(=O)C1(C)C(=O)C(=O)C2(C)C3CC(C)=C4CC(C)(C)CCC4(C)C3CCC12C
923,COC(=O)C1(C)CC2CCC3(C)C(=C(C)CC3C(=O)C3(C)CC3=O)CCC3C(=O)CC(C)(C1=O)C23C
924,COC(=O)C1C=C(C)C(=O)C2(C)C3CCC4C(C)(C)C(=O)CCC4(C(=O)OC)C3(C)CC12C
925,COC(=O)C1CC2C(C)(CCC3(C)C4C(=O)C(=O)C5CC(=O)C(C)=C5C4(C)CCC23C)CC1(C)C
926,COC(=O)C1=C(C)C2(C)CCC3C(CC4(C)CC(C5CCC5(C)C)C(=O)C(=O)C34C)C2(C)CC1
927,COC(=O)C1=C(C)C2(C)CCC3C4CC(C)(C(=O)OC)C(=O)C(=O)C4(C)CCC32C1=O
928,CC1=C2C(=O)C(C(C)C)CCC2(C)C2CCC3(C)C(=O)C(=O)CC3(C)C2(C)C1C
929,COC(=O)C1=C(C)C(=O)CC2C1(C)CCC1(C)CCC3C(C)C(=O)C(=O)C3(C)C21C
930,COC(=O)C1(C)C(=O)CCC2(C)CC1C1=C(C)C(=O)C3(C)C(CCC4CC(=O)C(C(C)=O)C43C)C12C
931,CC1=C2C3CC4C5(C)CCC(=O)C(C)(C)C5CCC4(C)C3(C)CCC2(C)C(=O)C1=O
932,COC(=O)C1CC2C(C)(C)C(=O)CCC2(C)C2(C)CCC3CCC(C)=C3C12C
933,COC(=O)C1CC2(C)C(CCC3C2(C)CCC2(C)C(=O)C(=O)C(C)(C)C32C)C(C)(C)C1=O
934,COC(=O)C(=O)C1CCC2(C)C(CCC3C4C(C)(C)C(=O)C(=O)C4(C)CCC32C)C1(C)C
935,COC(=O)C1=C2CCC3C(C)(CCC4(C)C(=O)C(C)(C)C5CC5C34C)C2(C)CCC1=O
936,COC(=O)C1(C)CCC2(C)CC(=C(C)C3CCC4(C)C(=O)C(=O)C(C)(C)C5CCC3C54C)C(=O)C(C)=C21
937,COC(=O)C1C(C)(C)CC2=C(C)C(=O)C3(C)CC4C(CCC3C21C)C1(C)CCC(=O)C(=O)C41C
938,CC1=C(C2CCC3(C)C2(C)CC2(C)C(=O)C(=O)C(C)(C)C4CCC2C3(C)CC4)CCC1=O
939,COC(=O)C1CCC(C)=C2C1CC1C2(C)CCC2(C)C(=O)C(=O)C(C)(C)C(=O)C12C
940,COC(=O)C1CC2C(C)(CCC34C(CCC23C)C(C)(C)C(=O)C(=O)C4(C)C)C1=O
941,COC(=O)C1(C)CC2C3CCC4(C)C5(C)CC(=O)C(=O)C(C)=C5C(=O)CC4(C)C3(C)CCC21C
942,COC(=O)C1CC2(C)C1CCC1(C)C3=C(C)C(=O)C(=O)C(C)(C)C3CCC12C
943,COC(=O)C1(C)CC(=O)C(=O)C2(C)C3C4=C(C)C(=O)C(C)(C)C4CCC3(C)CCC12
944,COC(=O)C1=C(C)C2C(C)(CCC3C2(C)CC(C(=O)OC)C2C4(C)C(=O)C(=O)CCC4C32C)C1
945,COC(=O)C1CC2(C)C(CCC3C4(C)C=C(C)C(=O)C(C)(C)C4CCC32C)C(=O)C1=O
946,COC(=O)C1(C)CC2(C)C(CC3C4C(CCC32C)C(C)(C)C(=O)C(=O)C4(C)C)C(C)(C)C1=O
947,COC(=O)C1=C2CCC3C4(C)CCC(=O)C(C)(C)C4CC3(C)C2(C)CCC1=O
948,COC(=O)C1CC2(C)C3C(=C(C)CCC34CCC4=O)CCC2C1(C)C
949,COC(=O)C1CC2(C)CCC3C(C)(CCC4C(C)(C)C(=O)CCC43C)C2=C1C
950,COC(=O)C1CCC2(C)C(CC3C4(C)CCC(=O)C(C)(C)C4C(=O)CC32C)C1(C)C
951,COC(=O)C1=C(C)CC2C3CCC4(C)C(CC5(C)CCC54C)C3(C)C(=O)C(=O)C2(C)C1=O
952,COC(=O)C1(C)CC2CCC3(C)C(=O)C4(C)CC(=O)C(C)=C4C3C(=O)C2(C)C1
953,COC(=O)C1CC2C(=O)CCC13C2(C)CCC1C(C)(C)C(=O)C(C)(C(=O)OC)C(=O)C13C
954,COC(=O)C1CC2C3=C(C)C(=O)CCC3(C)CCC2C2(C)C(C)(C)C(=O)C(=O)C12C
955,COC(=O)C1C(=O)C(C)=C2C1(C)CCC1C2(C)C(=O)CC2C(C)(C)C(=O)CCC21C
956,COC(=O)C1CC2C(C)(C(=O)CC3(C)C4(C)CCC(=O)C(C)(C)C4CCC23C)C1=O
957,COC(=O)C1=C(C)C2CCC3(C)C4(C)CCC(=O)C(C)(C)C4CC(C(=O)OC)C3(C)C2(C)CC1=O
958,COC(=O)C1CC(C)C2(C)CCC3(C)C(CCC4C5=C(C)CC(=O)C(=O)C5(C)CCC43C)C2(C)C1=O
959,COC(=O)C1CC2C3=C(C)C(=O)C4(C)CCC24CCC3C1(C)C(=O)OC
960,COC(=O)C1C(=O)CC2(C)C1CCC1C3(C)C=C(C)C(=O)C(C)(C)C3CCC12C
961,COC(=O)C1CCC2C1(C)C(C(=O)OC)CCC1(C)C3=C(CCC21C)C(=O)C(C)(C)C(=O)C3
962,COC(=O)C1(C)CC2CCC3(C)C(CC(C)=C4C(=O)CCC43C)C2(C)C(=O)C1=O
963,COC(=O)C1CCC2(C)C(=O)C(C)=C3CC4C(C)(C)C(=O)CCC4(C)C3CC12C
964,COC(=O)C1(C)C(=O)C(=O)C(C)=C2C(=O)CC3C(C)(C)C4C(C)(C)CCC4(C)C3(C)CCC21
965,COC(=O)C1(C)CC2C(=C(C)C1=O)C1CC3C4(C)CCC(=O)C(C)(C)C4CC(=O)C3(C)C12C
966,COC(=O)C1(C)CC2C(C)(CCC3C4(C)CCC5C(C)(C)C(=O)C(C)=C(C)C5(C)C4CC(=O)C23C)C1=O
967,COC(=O)C1CC2C(C)(CCC3C4(C)CCC5(C)C(=O)C(=O)C(C)(C)CC23C(C)=C54)C1=O
968,COC(=O)C1CCC2(C)C(CCC3C(C)=C4C(C)(C)C(=O)C(=O)C4(C)CCC32C)C1(C)C
969,COC(=O)C1=C(C)CC2C(C)(CCC3(C)C4(C)CCC(C)C4CC(C(=O)O)C(=O)C23C)C1=O
970,COC(=O)C1CC2=C(C)CC3C(CCC4(C)C(C)(C)C(=O)CCC34C)C2(C)C(=O)C1=O
971,COC(=O)C1=C(C)CC2C3(C)CC(C(=O)OC)C4C(=O)C(=O)CC4(C)CCC(C)(C1)C23C
972,COC(=O)C1(C2CCC3C(C)(C)CCC3(C)C2=O)CCC2C3(CC(C(=C(C)C)C3=O)C2(C)C)C1
973,COC(=O)C1(C)C(=O)C(=O)C(C)(C)C2CCC3C(CC(C)=C4C(C)(C)C(=O)CCC43C)C21C
974,CC1=C2C(=O)C3(C)C(C)(C)CCC3(C)C2CC2(C)C1CCC1(C)CCC(=O)C(C)(C)C12
975,COC(=O)C1CCC2(C)C3CCC4(C)C(=O)C(C)=C(C)CC4C3(C)C(=O)C(=O)C12C
976,COC(=O)C1(C)CC2(C)C(=C(C)C1=O)CCC1(C)C2CCCC2(C(=O)OC)CCC(=O)C(C)(C)C21
977,COC(=O)C1=C(C)C(=O)C2(C)CCC3C(C(=O)CC4C1(C)C34C)C1(C)CCC(=O)C(C)(C)C1C2
978,COC(=O)C1CC2(C)C(=O)C(=O)C3=C(C)C4(C)CCC5(C)CCC3C5(C)CCC4C2C(C)(C)C1=O
979,COC(=O)C1CC2(C)C3CCC4CCC(C)(C(C)(C)C(=O)C(C)=C3C1=O)C42C
980,COC(=O)C1=C(C)C(=O)C2(C)C1CCC1C3(C)CCC(=O)C(C)(C)C3CCC12C
981,COC(=O)C1(C)C(=O)CC2=C(C)C(=O)C3C4CCCC(C)(C)C4CCC3(C)C21C
982,COC(=O)C1C(C)(C)CCC1(C)C12CCC3C(=O)C(=O)C4(C)C(=O)C4(C)C3CC(C)=C(C1)C2
983,COC(=O)C1=CCCC(C)C2(C)CC(C)=C(C(C)=O)C3(C)CCC4C1C(=O)C(=O)C432
984,COC(=O)C12CC3(C)C(C)=C(C)C1CCC2(C)C(=O)C(=O)C1(C)C2CCC(C)=C2CCC31
985,COC(=O)C12CC3CCC4C(C)(C)C(=O)C(=O)C4(C)C3CC1C1(C)CCC(=O)C(C)(C)C1=C2C
986,COC(=O)C1C(=O)C2=C(C)CC3C(C)(CCC4C(C)(C)CCC43C)C(=O)CCC21C
987,CC(=O)C1CCC2(C)C3CC(C)=C4C(=O)C(C)(C)C(=O)C(=O)C4(C)C3CCC12C
988,COC(=O)C1=C(C)C2(C)CCC3C(CCC4C5(C)C(=O)C(C)(C)CCC5C34C)C2(C)CC1=O
989,COC(=O)C1=C(C)C2(C)C(C(=O)CC3C4C(C)(CCC(=O)C4(C)C)CCC32C)C(C)(C)C1=O
990,COC(=O)C1=C(C)C(C(=O)OC)C2(C)C3(C)CCC2(C)C2(C)CCC(=O)C(C)(C)C2CC1C3=O
991,COC(=O)C1CC23CC4C5=C(C)C(=O)CC4(C)CCC5(C)C2(C)CCC3C(C)(C)C1=O
992,COC(=O)C1CCC2(C)CC3C(C)(CCC4(C)C(=O)C(=O)C(C)=CC34C)C12
993,COC(=O)C1CC2(C)CCC3C(=C(C)CC4C(C)(C)CCC34C)C2(C)C(=O)C1=O
994,CC1=C2C(CCC3(C)CCCC23C)C2(CC3C(C)(C)C(=O)C(=O)C3(C)CO2)C1=O
995,CC1=C2CCC3C(CC4C(C)(C)C(=O)CCC34C)C2(C)CC1=O
996,COC(=O)C1=C(C)C2(C)C3CCC4(C2CC1=O)C1(C)CC(C(=O)OC)C(=O)C(C)(C)C1CCC34C
997,CC1=C2C(=O)C(C)(C3(C)CC4C(C)(C)C(=O)CCC43C)CCC2C2(C)CC2C1=O
998,COC(=O)C1C(=O)C(=O)C(C)(C)C12CC1C2CCC2(C)C3C(C)CCC(=O)C3(C)CCC12C
999,COC(=O)C1(C)C(=O)C(C2(C)CCC3C4(C)CC(=O)C(=O)C(C)(C)C4CCC32C)C2CCC(C)=C(C)C21C
1000,COC(=O)C12CC3(C)C4=CC(=O)C(=O)C(C)(C)C4CCC3(C)C1CCC1(C)C(C)=C(C)C12
1001,COC(=O)C1CC2(C)C(C)=C3CCC4C(C)(CCC5C(C)(C)C(=O)CC54C)C(C)=CC3C2(C)C1
1002,COC(=O)C1=C(C)CCC2(C)C1CCC1C3C(C)(C)C(=O)C(=O)CC3(C)C(C(=O)OC)C12C
1003,COC(=O)C1(C)CCC(=O)C2(C)C1CC1(C)C2CCC2C(C)=C(C)C(=O)C(=O)C21C
1004,COC(=O)C1=C2CC3C4(C)CCC5C(C)(C)C(=O)CCC5(C)C4CCC3(C)C2(C)C(=O)C(=O)C1C
1005,COC(=O)C1(C)CCC2(C)C3=C(C)CC4C(C)(C)C(=O)C(=O)C(=O)C4(C)C3CCC12C
1006,COC(=O)C1CCC23CCC4(C)C5=C(C)C(=O)CCC5(C)C4CC2C(C)(C)C(=O)C(=O)C13
1007,COC(=O)C1=C(C)C2CCC3C4(C)CC(=O)C(=O)C(C)(C)C4CCC3(C)C2(C)C1
1008,COC(=O)C1CCC(C)(C2(C)C(=O)C(=O)C3(C)C4CC(OC)C5=C(C)C(=O)CC5C4(C)CCC32)C1(C)C
1009,COC(=O)C1CC2C(C)(CCC3C(C)(C)C(=O)CCC32C)C2=C(C)C(=O)C(=O)CC21C
1010,COC(=O)C1=CC2(C)C(CCC3(C)C2CCC2(C)C(C(=O)OC)C(=O)CC23C)C(=O)C1(C)C
1011,CC1=C2C(=O)C(=O)C3(C)C4(C)CC(C)(C)C4CCC3(C)C2(C)CCC1=O
1012,COC(=O)C1CCC2(C)C(CCC3C4(C)CCC(=O)C(C)(C)C4=C(C)C(=O)C32C)C1(C)C
1013,COC(=O)C1CC(C)CC2C1(C)CCC1(C)CCC3C4(C)C(=C(C)C(=O)C(=O)C4(C)C)CCC231
1014,COC(=O)C1=C(C)C(=O)C(=O)C2(C)C1CC1C3(C)CCC(C(=O)OC)C(C)(C)C3CCC12C
1015,COC(=O)C1CN(C)C2CCC3(C)C(=C(C)CC4(C)C(=O)CCC43C)C2(C)C1=O
1016,COC(=O)C1=C2C(CCC3(C)C2CCC2C(C)(C)C(=O)C(C)(C)C23C)C(=O)C(=O)C1
1017,COC(=O)C1=C(C)CC2CCC3(C)C(CCC4(C)C(C(=O)OC)C(=O)C(=O)C43C)C2(C)CC1
1018,COC(=O)C1CCC2C(C)(C)C(=O)C(=O)C2(C)CC1
1019,CCC(=O)C1CC(C(=O)OC)C2(C)CCC3(C)C(C)(CCC4C(C)(C)C(=O)C(=O)C43C)C12
1020,COC(=O)C1=C2C(C)(C)C(=O)CCC2(C)C2CC3CC4(C)C(=O)C(=O)C(C)(C)C4CCC3(C)C2C1
1021,COC(=O)C1=C(C)C2(C(C)=O)CCC3(C)C(CC4(C)C5CC(=O)C(=O)C(C)(C)C5CCC43C)C2C1
1022,COC(=O)C1CC2(C)C3CCC4CC5C(=O)C(C)=C4C(=O)C53CCC2(C)C1(C)C(=O)OC
1023,COC(=O)C1=C(C)C2CCC1(C)C1(C)C2C(=O)C2(C)C(=O)C(C(=O)OC)CC3(C)C(=O)C1(C)CCC32
1024,COC(=O)C1C(=O)CCC2(C)C1(C)CC(=O)C1C3(C)CCC(C)=C(C)C3CCC12C
1025,COC(=O)C1CC2(C)C(CCC34OCC3C(C)=CC(C)CC24C)C(=O)C1=O
1026,COC(=O)C1CC2(C)CCC3C(C)(CCC4C(C)(C(=O)OC)C(=O)C(=O)C(=O)C34C)C2=C1C
1027,COC(=O)C1CCC2(C)CCC(C3=C(C)C(=O)CC4C3CCC3(C)CC4(C)C3=O)C2(C)C1=O
1028,COC(=O)C1C2=C(C)C(C)(C(=O)OC)CC3CCC(=O)C23C2(C)CCC(=O)C(C)(C)C12
1029,COC(=O)C1CC2(C)C(=O)C34CCC(C2=C(C)C1=O)C3(C)CCC1C(C)(C)C(=O)CCC14C
1030,COC(=O)C1(C)CCC2(C)C(=C(C)C1=O)C(=O)CC1C2CC2C(C)(C)C(=O)CCC12C
1031,COC(=O)C1=C(C)CC2(C)C(CCC3(C)C2CCC2C4C(C)(C)C(=O)C(=O)C4(C)CCC23C)C1=O
1032,COC(=O)C12CCC3(C)C(CCC4C(C)=C5C(CC(=O)C5(C)C)C43C)C1CCC(=O)C2(C)C
1033,COC(=O)C1=C(C)C(=O)CC2CC3(C)C(CCC4(C)C3C(=O)C(=O)C4(C)C)C12C
1034,COC(=O)C1C(=O)CCC2(C)C3CCC4C(C)=C5C(=O)C(=O)C(C)(C)C5(C)C4(C)C3CCC12C
1035,COC(=O)C1(C)C(=O)C(C)=C2CC(=O)C3(C)C4CCC(C)(C)C4CCC3(C)C2C1=O
1036,COC(=O)C1CC2C(C)(CCC3(C)C(=O)C(C)=CC4(CCC5(C)C(=O)CCC54)C23C)C1=O
1037,COC(=O)C1(C)C(=O)CCC2(C)C1CCC1C3(C)C(C)=C(C)C(=O)C(C)(C)C3CCC12C
1038,COC(=O)C1=C(C)C(=O)C2C3(C)C(=O)C4(C)C(CCC5C(=O)C(C)(C)CCC54C)CC3(C)C12C
1039,COC(=O)C1C(=O)CC2C1(C)CC1CCC3(C)C(CC(C)=C4C(C)(C)C(=O)CCC43C)C12C
1040,COC(=O)C1=C(C)C(=O)C2(C)CCC3C(C)(C(=O)C(=O)C4(C)CCCC34C)C12
1041,COC(=O)C1C(=O)C(=O)C2(C)CCC3C(=C(C)C4CCC5(C)CCC(=O)C(=O)C5(C)C4C3(C)C)C12C
1042,COC(=O)C1=C2C(C)(CCC3C2(C)CCC2C(C)(C)C(=O)CCC23C)C(=O)C1=O
1043,COC(=O)C(=O)C1(C)CC2C(C)(CCC3C(C)(C)C4=C(C)CCCC4C32C)C(=O)C1=O
1044,CC1=C2CC(C)(C)C3(C)C4CCC5C(C)CC(=O)C(=O)C5(C)C4CCC3(C)C2(C)CC1=O
1045,COC(=O)C1(C)C(=O)CCC2(C)C1CCC1(C)C2C(=O)CC2C(C)=C(C)C21C
1046,COC(=O)C1CC2(C)C(CCC3(C)C(=O)C(=O)C(C)=C4CCC2C43C)C1(C)C
1047,COC(=O)C1CC2(C)C(=C(C)C1=O)C(=O)CC1C3(C(C)=O)CCC(=O)C(C)(C)C3CCC12C
1048,COC(=O)C1(C)CC(=O)C(C)(C)C2CCC3(C)C4CC(=O)C(=O)C(C)=C4CCC3C21C
1049,COC(=O)C1=C(C)C2C3(C)CCC4C(C)(C)C(=O)CCC4(C)C3CCC2(C)C(C)(C(=O)OC)C1
1050,COC(=O)C1=C(C)C2(C)CCC3(C)C4(C)CCC(=O)C(C)(C)C4C(=O)C(=O)C4CC43C2CC1(C)C
1051,CC1=C2CCC(=O)C(C)(C)C3CCC(C)(CCC4C(C)(C)C(=O)CC4(C)C1=O)C23C
1052,COC(=O)C1CC(C)=C2C(=O)C(=O)C3(C)C(CCC4C5(C)CCC(=O)C(C)(C)C5CCC43C)C2(C)C1
1053,COC(=O)C1CC2(C)C(CCC34C(=O)C(=O)C(C)(C)C3CCC24C)C(C)(C)C1=O
1054,COC(=O)C1=C(C)CC(C(C)=C2CCC(=O)C(C)(C)C2=O)C(=O)C23CCC4CC5CCC4(C)C12C53C
1055,COC(=O)C1=C(C)CC2(C)CCC3C(C)(CCC4C(C)(C)C(=O)C(C)(C(=O)OC)C(=O)C43C)C2C1
1056,COC(=O)C1CC2(C)C3=C(CCC2CC1=O)C(C)(C)C(=O)C(C)=C3
1057,COC(=O)C1(C)CCC2(C)C(CCC3C4(C)C(=O)C(=O)C(C(=O)O)=C(C)C4CCC32C)C1=O
1058,COC(=O)C1(C)C(=O)CCC2(C)C1=C(C)CC1C3C(C)(C)C(=O)CC(=O)C3(C)CCC12C
1059,COC(=O)C1CCC2(C)C3=C(C)CC4C(C)(CCC5C(C)(C)C(=O)C(=O)C(=O)C54C)C3CC12C
1060,COC(=O)C1=C(C)C(=O)C2(C)C(CCC3(C)C2C(=O)CC2C(C)(C)C(=O)CCC23C)C1
1061,COC(=O)C1C2(C)CC3=C(C)C(=O)CCC3(C)C2CC2C3(C)CCC(=O)C(C)(C)C3CCC21C
1062,COC(=O)C1CC2C(C)(C)CCC23C(=O)C(C)=CCC3C2(C)C(=O)C(=O)C12C
1063,COC(=O)C1=C(C)C(=O)C(=O)C2(C)C1CCC1(C)C2CCC2C(C)(C)C(=O)CCC21C
1064,COC(=O)C1=C(C)CC2CCC3C(CCC4(C)C(C)(C)C(=O)C(=O)C34C)C2(C)C1
1065,COC(=O)C1(C)CC2C(C)(C)C(=O)CCC2(C)C2C1CCC1(C)C(=O)C(C(=O)O)=CC21C
1066,COC(=O)C1CC2(C)C(CCC3C4(C)C=C(C)C(=O)C(=O)C4CCC32C)C(C)(C)C1=O
1067,COC(=O)C1CC2C3(C)CCC4C(C)(C)C(=O)CCC4(C)C3CCC2(C)C(C)(C)C1=O
1068,COC(=O)C1(C)CC2C(=C(C)C1=O)C1(C)CCC3CC(=O)C(C)(C)C3C1CC1(C)C(=O)CCC21C
1069,COC(=O)C1C(=O)CC2(C)C3(C)CCC4C(=C(C)C(=O)C(=O)C4(C)C)C3CCC12C
1070,COC(=O)C1C(=O)C(C)C2=C(C)CC3C4(C)CCC5C(C)(C)C(=O)C(=O)C5(C)C4CCC213
1071,COC(=O)C1=C2C(C)(C)C(=O)C(C)CC23C(CCC2(C)C(C(=O)OC)CCC23C)C1=O
1072,COC(=O)C1CC2(C)C3=C(C)C(=O)C4(C)CCC(=O)C(C)(C)C4CCC3(C)C2C(C)(C)C1=O
1073,COC(=O)C1CCC2(C)C(C(=O)C(C)=C3CCC4C(=O)CCC4(C)C32C)C1(C)C
